Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Process:string,PID:uinteger,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
"","489205249586","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3520","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17947528701","8865256","2705792","15","0","","","","","",
"","489205249955","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3521","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17947528960","8864704","","","","","","","","",
"","489205250366","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3522","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17947529251","8865256","2705792","0","0","","","","","",
"","489205250941","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3523","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17947529651","8865256","","","","","","","","",
"","489206248895","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3524","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17948228220","8864704","2791456","2","14","2743782","0","0","0","",
"","489206249298","0","C64XP_B","LM_tick: tick: 19735","Clock_LM_tick","Unknown","","","3525","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17948228503","19735","","","","","","","","",
"","489206249658","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3526","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948228751","8865256","2705792","15","0","","","","","",
"","489206250026","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3527","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17948229010","8864704","","","","","","","","",
"","489206250438","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3528","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948229301","8865256","2705792","0","0","","","","","",
"","489206251012","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3529","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948229701","8865256","","","","","","","","",
"","489207248829","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29de24","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3530","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17948928174","8864704","2791456","2","14","2743844","0","0","0","",
"","489207249232","0","C64XP_B","LM_tick: tick: 19736","Clock_LM_tick","Unknown","","","3531","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17948928457","19736","","","","","","","","",
"","489207249592","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3532","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948928705","8865256","2705792","15","0","","","","","",
"","489207249961","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3533","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17948928964","8864704","","","","","","","","",
"","489207250372","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3534","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948929255","8865256","2705792","0","0","","","","","",
"","489207250946","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3535","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17948929655","8865256","","","","","","","","",
"","489208248849","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3536","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17949628188","8864704","2791456","2","14","2805270","0","0","0","",
"","489208249252","0","C64XP_B","LM_tick: tick: 19737","Clock_LM_tick","Unknown","","","3537","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17949628471","19737","","","","","","","","",
"","489208249612","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3538","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17949628719","8865256","2705792","15","0","","","","","",
"","489208249981","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3539","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17949628978","8864704","","","","","","","","",
"","489208250392","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3540","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17949629269","8865256","2705792","0","0","","","","","",
"","489208250966","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3541","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17949629669","8865256","","","","","","","","",
"","489209248835","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2b00c0","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3542","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17950328178","8864704","2791456","2","14","2818240","0","0","0","",
"","489209249238","0","C64XP_B","LM_tick: tick: 19738","Clock_LM_tick","Unknown","","","3543","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17950328461","19738","","","","","","","","",
"","489209249598","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3544","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17950328709","8865256","2705792","15","0","","","","","",
"","489209249966","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3545","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17950328968","8864704","","","","","","","","",
"","489209250378","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3546","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17950329259","8865256","2705792","0","0","","","","","",
"","489209250952","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3547","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17950329659","8865256","","","","","","","","",
"","489210248838","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd54","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3548","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951028180","8864704","2791456","2","14","2743636","0","0","0","",
"","489210249241","0","C64XP_B","LM_tick: tick: 19739","Clock_LM_tick","Unknown","","","3549","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17951028463","19739","","","","","","","","",
"","489210249601","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3550","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951028711","8865256","2705792","15","0","","","","","",
"","489210249969","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3551","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951028970","8864704","","","","","","","","",
"","489210250381","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3552","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951029261","8865256","2705792","0","0","","","","","",
"","489210250955","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3553","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951029661","8865256","","","","","","","","",
"6","489210648618","0","C64XP_A","Start: tsk0_loop","Start","","tsk0_loop","","8","Main Logger","ti.uia.events.UIABenchmark","xdc.runtime.Main","","","17961862577","8964615","250","","","","","","","",
"","489210656469","0","C64XP_B","LM_begin: hwi: 0x8532d8, func: 0x2a81a0, preThread: 2, intNum: 5, irp: 0x29dd98","Start","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","3554","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951313522","8729304","2785696","2","5","2743704","0","0","0","",
"","489210658295","0","C64XP_B","LM_post: swi: 0x853644, func: 0x2a9fe0, pri: 15","Post","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","3555","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951314800","8730180","2793440","15","0","","","","","",
"","489210660395","0","C64XP_B","LD_end: hwi: 0x8532d8","Stop","HWI","ti_sdo_ipc_family_c647x_Interrupt_intShmStub__I()","","3556","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951316270","8729304","","","","","","","","",
"","489210660815","0","C64XP_B","LM_begin: swi: 0x853644, func: 0x2a9fe0, preThread: 0","Start","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","3557","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951316563","8730180","2793440","0","0","","","","","",
"","489210665795","0","C64XP_B","LM_post: sem: 0x855b18, count: 0","Semaphore_LM_post","Unknown","","","3558","SYSBIOS System Logger","ti.sysbios.knl.Semaphore","ti.sysbios.knl.Semaphore","","","17951320049","8739608","0","","","","","","","",
"","489210666386","0","C64XP_B","LD_ready: tsk: 0x854950, func: 0x252244, pri: 1","Task_LD_ready","Unknown","tsk1_func()","","3559","SYSBIOS System Logger","ti.sysbios.knl.Task","ti.sysbios.knl.Task","","","17951320463","8735056","2433604","1","0","","","","","",
"","489210669044","0","C64XP_B","LD_end: swi: 0x853644","Stop","SWI","ti_sdo_ipc_transports_TransportShm_swiFxn__I()","","3560","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951322325","8730180","","","","","","","","",
"","489210670029","0","C64XP_B","LM_switch: oldtsk: 0x874708, oldfunc: 0x2aa860, newtsk: 0x854950, newfunc: 0x252244","CtxChg","TSK","tsk1_func()","","3561","SYSBIOS System Logger","_ti.uia.events.UIAThreadCtx","ti.sysbios.knl.Task","","","17951323013","8865544","2795616","8735056","2433604","","","","","",
"6","489210671006","0","C64XP_B","Start: Math Oprns:","Start","","Math Oprns:","","26","Main Logger","ti.uia.events.UIABenchmark","xdc.runtime.Main","","","17951323698","8964862","","","","","","","","",
"6","489210671512","0","C64XP_B","enterFunctionAdrs: task=0x854950, fnAdrs=0x252cb0:","Start","FUNC","matmult().854950","matmult()","27","Main Logger","ti.uia.events.UIAProfile","xdc.runtime.Main","","","17951324052","8964532","8735056","2436272","0","","","","","",
"","489211248969","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252df2","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3562","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951728269","8864704","2791456","2","14","2436594","0","0","0","",
"","489211249389","0","C64XP_B","LM_tick: tick: 19740","Clock_LM_tick","Unknown","","","3563","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17951728567","19740","","","","","","","","",
"","489211249835","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3564","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951728880","8865256","2705792","15","0","","","","","",
"","489211250229","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3565","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17951729151","8864704","","","","","","","","",
"","489211250641","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3566","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951729440","8865256","2705792","0","0","","","","","",
"","489211251266","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3567","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17951729879","8865256","","","","","","","","",
"","489212248878","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252d74","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3568","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17952428205","8864704","2791456","2","14","2436468","0","0","0","",
"","489212249289","0","C64XP_B","LM_tick: tick: 19741","Clock_LM_tick","Unknown","","","3569","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17952428493","19741","","","","","","","","",
"","489212249709","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3570","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17952428788","8865256","2705792","15","0","","","","","",
"","489212250078","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3571","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17952429047","8864704","","","","","","","","",
"","489212250472","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3572","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17952429323","8865256","2705792","0","0","","","","","",
"","489212251046","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3573","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17952429723","8865256","","","","","","","","",
"","489213248872","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dea","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3574","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17953128203","8864704","2791456","2","14","2436586","0","0","0","",
"","489213249284","0","C64XP_B","LM_tick: tick: 19742","Clock_LM_tick","Unknown","","","3575","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17953128491","19742","","","","","","","","",
"","489213249704","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3576","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953128786","8865256","2705792","15","0","","","","","",
"","489213250072","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3577","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17953129045","8864704","","","","","","","","",
"","489213250466","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3578","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953129321","8865256","2705792","0","0","","","","","",
"","489213251041","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3579","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953129721","8865256","","","","","","","","",
"","489214248875","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252dd8","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3580","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17953828205","8864704","2791456","2","14","2436568","0","0","0","",
"","489214249286","0","C64XP_B","LM_tick: tick: 19743","Clock_LM_tick","Unknown","","","3581","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17953828493","19743","","","","","","","","",
"","489214249706","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3582","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953828788","8865256","2705792","15","0","","","","","",
"","489214250075","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3583","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17953829047","8864704","","","","","","","","",
"","489214250469","0","C64XP_B","LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0","Start","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3584","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953829323","8865256","2705792","0","0","","","","","",
"","489214251044","0","C64XP_B","LD_end: swi: 0x8745e8","Stop","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3585","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17953829723","8865256","","","","","","","","",
"","489215248878","0","C64XP_B","LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x252d80","Start","HWI","ti_sysbios_knl_Clock_doTick__I()","","3586","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17954528207","8864704","2791456","2","14","2436480","0","0","0","",
"","489215249289","0","C64XP_B","LM_tick: tick: 19744","Clock_LM_tick","Unknown","","","3587","SYSBIOS System Logger","ti.sysbios.knl.Clock","ti.sysbios.knl.Clock","","","17954528495","19744","","","","","","","","",
"","489215249709","0","C64XP_B","LM_post: swi: 0x8745e8, func: 0x294980, pri: 15","Post","SWI","ti_sysbios_knl_Clock_workFunc__E()","","3588","SYSBIOS System Logger","_ti.uia.events.UIASWICtx","ti.sysbios.knl.Swi","","","17954528790","8865256","2705792","15","0","","","","","",
"","489215250078","0","C64XP_B","LD_end: hwi: 0x8743c0","Stop","HWI","ti_sysbios_knl_Clock_doTick__I()","","3589","SYSBIOS System Logger","_ti.uia.events.UIAHWICtx","ti.sysbios.family.c64p.Hwi","","","17954529049","8864704","","","","","","","","",
